,25th,75th,band,days_between,max,mean,min,region,std,type,url,year
0,6.396059036254883,7.306168556213379,HH,8.0,11.406238555908203,6.848138332366943,1.019590139389038,grmesa,0.8469380736351013,unw,s3://snowex-data/uavsar-project/UAVSAR_images/GrMesa_2015_055_081_0008d/GrMesa_08112_15055-006_15060-005_0008d_s01_L090HH_01.unw.grd.tif,2015.0
1,5.478505849838257,6.020143985748291,HH,48.0,7.454048156738281,5.733880043029785,2.928591728210449,grmesa,0.5070105791091919,unw,s3://snowex-data/uavsar-project/UAVSAR_images/GrMesa_2015_060_081_0048d/GrMesa_08112_15060-005_15100-004_0048d_s01_L090HH_01.unw.grd.tif,2015.0
2,1.805727243423462,3.4200239181518555,HH,360.0,6.630423545837402,2.677886724472046,-3.850024938583374,grmesa,1.142804741859436,unw,s3://snowex-data/uavsar-project/UAVSAR_images/GrMesa_2015_100_081_0360d/GrMesa_08112_15100-004_16058-000_0360d_s01_L090HH_01.unw.grd.tif,2015.0
3,5.288143634796143,6.390761852264404,HH,313.0,17.7397403717041,5.823873043060303,-5.763105392456055,grmesa,0.9114865064620972,unw,s3://snowex-data/uavsar-project/UAVSAR_images/GrMesa_2016_095_081_0313d/GrMesa_08112_16095-004_17091-004_0313d_s01_L090HH_01.unw.grd.tif,2016.0
4,-1.1372010707855225,-0.34242893755435944,HH,313.0,11.378508567810059,-0.7250140905380249,-10.312347412109375,grmesa,0.7032525539398193,unw,s3://snowex-data/uavsar-project/UAVSAR_images/GrMesa_2016_095_261_0313d/GrMesa_26108_16095-005_17091-005_0313d_s01_L090HH_01.unw.grd.tif,2016.0
5,1.4566996097564697,2.160578966140747,HH,16.0,5.356672286987305,1.807112216949463,-1.9591712951660156,grmesa,0.5893716216087341,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_078_0016d/grmesa_07805_17002-000_17016-000_0016d_s01_L090HH_01.unw.grd.tif,2017.0
6,-0.714303195476532,0.8224605321884155,HH,16.0,15.318134307861328,0.1993575394153595,-18.629806518554688,grmesa,1.493770718574524,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_078_0016d/grmesa_07805_17002-000_17016-000_0016d_s01_L090HH_02.unw.grd.tif,2017.0
7,-11.460487365722656,-5.480855703353882,HH,19.0,6.167383193969727,-8.412976264953613,-23.201404571533203,grmesa,3.7355422973632812,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_078_0019d/grmesa_07805_17002-000_17018-000_0019d_s01_L090HH_01.unw.grd.tif,2017.0
8,1.194535255432129,4.445692181587219,HH,30.0,19.80333137512207,2.8953819274902344,-15.5211181640625,grmesa,2.4009969234466553,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_078_0030d/grmesa_07805_17002-000_17026-005_0030d_s01_L090HH_01.unw.grd.tif,2017.0
9,-8.232414245605469,-3.040348529815674,HH,53.0,10.846654891967773,-5.480842590332031,-18.851070404052734,grmesa,3.71416974067688,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_078_0053d/grmesa_07805_17002-000_17043-004_0053d_s01_L090HH_01.unw.grd.tif,2017.0
10,4.314354658126831,5.544297933578491,HH,16.0,11.8065767288208,4.93227481842041,-0.2466185986995697,grmesa,1.0863041877746582,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_080_0016d/grmesa_08006_17002-002_17016-002_0016d_s01_L090HH_01.unw.grd.tif,2017.0
11,-0.605187714099884,1.4282402992248535,HH,30.0,14.589282989501953,0.4817673861980438,-10.16984748840332,grmesa,1.529388427734375,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_080_0030d/grmesa_08006_17002-002_17026-002_0030d_s01_L090HH_01.unw.grd.tif,2017.0
12,-10.531432151794434,-4.67575740814209,HH,53.0,4.472023010253906,-7.557755947113037,-22.928579330444336,grmesa,3.604890823364258,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_080_0053d/grmesa_08006_17002-002_17043-006_0053d_s01_L090HH_01.unw.grd.tif,2017.0
13,-5.653571605682373,-3.8926236629486084,HH,16.0,5.511882305145264,-4.62116003036499,-20.648517608642578,grmesa,1.4111368656158447,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_260_0016d/grmesa_26006_17002-001_17016-001_0016d_s01_L090HH_02.unw.grd.tif,2017.0
14,-11.586715698242188,-5.51171600818634,HH,19.0,11.435248374938965,-8.309051513671875,-32.10289001464844,grmesa,3.7058212757110596,unw,s3://snowex-data/uavsar-project/UAVSAR_images/grmesa_2017_002_260_0019d/grmesa_26006_17002-001_17018-001_0019d_s01_L090HH_01.unw.grd.tif,2017.0
